ID,date,sender,sender.carrier,receiver,receiver.carrier,length.call
594,2,353.145.9453,3,940.386.4189,2,17
595,2,353.145.9453,3,681.469.9722,1,23
596,2,353.145.9453,3,681.469.5012,1,25
597,2,353.145.9453,3,940.386.7033,2,21
598,2,353.145.9453,3,353.145.3797,3,16
599,2,353.145.9453,3,681.469.5704,1,37
600,2,353.145.9453,3,353.145.1669,3,22
601,2,353.145.6110,3,681.469.1081,1,1
602,2,353.145.6110,3,353.145.1968,3,24
603,2,353.145.6110,3,353.145.5686,3,1
604,2,353.145.8406,3,353.145.3797,3,1
605,2,353.145.8406,3,353.145.9029,3,1
606,2,353.145.8406,3,681.469.4840,1,26
607,2,353.145.8406,3,681.469.9336,1,28
608,2,353.145.8406,3,353.145.1968,3,31
609,2,353.145.8406,3,353.145.4306,3,1
610,2,353.145.8406,3,940.386.7033,2,1
611,2,353.145.8406,3,681.469.5102,1,16
612,2,353.145.9474,3,681.469.7160,1,26
613,2,353.145.9474,3,681.469.9336,1,25
614,2,353.145.9474,3,681.469.7527,1,23
615,2,353.145.9474,3,681.469.2926,1,25
616,2,353.145.9474,3,681.469.5012,1,1
617,2,353.145.9474,3,353.145.4306,3,26
618,2,353.145.9474,3,681.469.2049,1,29
619,2,353.145.9474,3,681.469.2663,1,1
620,2,353.145.9242,3,681.469.9951,1,20
621,2,353.145.9242,3,353.145.1669,3,21
622,2,353.145.9242,3,681.469.1081,1,34
623,2,353.145.9242,3,681.469.7527,1,25
624,2,353.145.9242,3,940.386.7033,2,24
625,2,353.145.9242,3,681.469.7576,1,26
626,2,353.145.1303,3,940.386.5914,2,19
627,2,353.145.1303,3,681.469.1081,1,1
628,2,353.145.1303,3,353.145.8406,3,18
629,2,353.145.1303,3,940.386.5914,2,23
630,2,353.145.1303,3,353.145.2037,3,28
631,2,353.145.3797,3,681.469.2049,1,27
632,2,353.145.3797,3,940.386.7868,2,12
633,2,353.145.3797,3,353.145.1669,3,22
634,2,353.145.3797,3,681.469.3347,1,19
635,2,353.145.3797,3,681.469.9336,1,20
636,2,353.145.3797,3,353.145.2037,3,29
637,2,353.145.1968,3,681.469.7527,1,31
638,2,353.145.1968,3,681.469.1390,1,17
639,2,353.145.1968,3,681.469.1081,1,18
640,2,353.145.1968,3,353.145.9029,3,18
641,2,353.145.1968,3,681.469.4720,1,1
642,2,353.145.1669,3,681.469.2555,1,1
643,2,353.145.1669,3,681.469.2926,1,1
644,2,353.145.1669,3,681.469.5012,1,1
645,2,353.145.1669,3,681.469.5102,1,1
646,2,353.145.1669,3,681.469.9722,1,18
647,2,353.145.1669,3,681.469.7527,1,24
648,2,353.145.1669,3,681.469.1366,1,26
649,2,353.145.1669,3,681.469.3347,1,23
650,2,353.145.1669,3,681.469.1366,1,28
651,2,353.145.1669,3,353.145.4761,3,30
652,2,353.145.1669,3,681.469.1081,1,25
653,2,353.145.1669,3,940.386.7868,2,32
654,2,353.145.8454,3,940.386.5914,2,32
655,2,353.145.8454,3,681.469.9378,1,36
656,2,353.145.8454,3,681.469.4720,1,34
657,2,353.145.8454,3,940.386.5914,2,22
658,2,353.145.8454,3,940.386.1402,2,29
659,2,353.145.8454,3,940.386.7868,2,24
660,2,353.145.8454,3,681.469.7087,1,1
661,2,353.145.8454,3,353.145.1968,3,1
662,2,353.145.8454,3,353.145.5686,3,32
663,2,353.145.8454,3,681.469.7576,1,14
664,2,353.145.4306,3,940.386.2494,2,24
665,2,353.145.4306,3,940.386.7868,2,26
666,2,353.145.4306,3,681.469.9951,1,26
667,2,353.145.4306,3,940.386.7868,2,1
668,2,353.145.4306,3,681.469.7188,1,17
669,2,353.145.2037,3,681.469.9722,1,23
670,2,353.145.2037,3,681.469.1366,1,23
671,2,353.145.2037,3,681.469.7160,1,1
672,2,353.145.2037,3,681.469.9951,1,22
673,2,353.145.2037,3,681.469.9336,1,18
674,2,353.145.2037,3,940.386.6876,2,15
675,2,353.145.2037,3,940.386.5860,2,27
676,2,353.145.2037,3,940.386.1402,2,21
677,2,353.145.8175,3,353.145.4644,3,15
678,2,353.145.8175,3,353.145.1968,3,25
679,2,353.145.8175,3,681.469.6415,1,1
680,2,353.145.8175,3,353.145.9474,3,1
681,2,353.145.8175,3,940.386.2494,2,1
682,2,353.145.8175,3,681.469.7576,1,22
683,2,353.145.8175,3,681.469.2926,1,1
684,2,353.145.9029,3,681.469.5012,1,26
685,2,353.145.9029,3,940.386.5914,2,27
686,2,353.145.9029,3,353.145.4306,3,1
687,2,353.145.9029,3,681.469.1366,1,14
688,2,353.145.4644,3,681.469.7087,1,27
689,2,353.145.4644,3,353.145.9029,3,24
690,2,353.145.4644,3,353.145.4306,3,1
691,2,353.145.4644,3,353.145.1669,3,30
692,2,353.145.4644,3,940.386.6876,2,12
693,2,353.145.7916,3,681.469.2926,1,26
694,2,353.145.7916,3,940.386.1402,2,23
695,2,353.145.7916,3,353.145.9453,3,21
696,2,353.145.7916,3,681.469.2926,1,19
697,2,353.145.7916,3,681.469.2926,1,30
698,2,353.145.7916,3,681.469.1408,1,27
699,2,353.145.9066,3,681.469.5704,1,30
700,2,353.145.9066,3,353.145.4644,3,25
701,2,353.145.9066,3,681.469.9722,1,16
702,2,353.145.9066,3,681.469.5102,1,21
703,2,353.145.9066,3,681.469.1390,1,28
704,2,353.145.9066,3,353.145.5686,3,26
705,2,353.145.9066,3,681.469.5102,1,32
706,2,353.145.9066,3,681.469.3347,1,1
707,2,353.145.9066,3,940.386.5860,2,25
708,2,353.145.9066,3,681.469.1081,1,1
709,2,353.145.9066,3,940.386.7033,2,27
710,2,353.145.4769,3,353.145.2037,3,1
711,2,353.145.4769,3,681.469.2555,1,1
712,2,353.145.4769,3,681.469.7527,1,1
713,2,353.145.4769,3,353.145.7916,3,33
714,2,353.145.4769,3,940.386.7033,2,19
715,2,353.145.4769,3,353.145.7916,3,23
716,2,353.145.4769,3,681.469.4593,1,1
717,3,681.469.9336,1,940.386.5914,2,1
718,3,681.469.9336,1,940.386.4189,2,1
719,3,681.469.9336,1,353.145.9453,3,34
720,3,681.469.9336,1,681.469.6415,1,24
721,3,681.469.9336,1,353.145.5686,3,24
722,3,681.469.9336,1,681.469.7188,1,29
723,3,681.469.9336,1,940.386.7868,2,27
724,3,681.469.9336,1,940.386.7033,2,34
725,3,681.469.5599,1,681.469.7576,1,32
726,3,681.469.7188,1,681.469.1366,1,22
727,3,681.469.7188,1,940.386.4189,2,24
728,3,681.469.7188,1,940.386.1402,2,16
729,3,681.469.3347,1,940.386.1402,2,1
730,3,681.469.3347,1,681.469.5102,1,20
731,3,681.469.3347,1,353.145.3797,3,31
732,3,681.469.3347,1,681.469.1366,1,37
733,3,681.469.4720,1,681.469.7576,1,23
734,3,681.469.4720,1,353.145.9029,3,29
735,3,681.469.4720,1,681.469.1390,1,28
736,3,681.469.4720,1,940.386.7868,2,17
737,3,681.469.4720,1,681.469.2663,1,30
738,3,681.469.4720,1,681.469.2926,1,23
739,3,681.469.4720,1,353.145.1968,3,29
740,3,681.469.5102,1,681.469.7160,1,20
741,3,681.469.5102,1,681.469.1366,1,1
742,3,681.469.5102,1,940.386.1402,2,25
743,3,681.469.5102,1,940.386.1402,2,30
744,3,681.469.6415,1,681.469.9722,1,25
745,3,681.469.6415,1,681.469.7188,1,28
746,3,681.469.6415,1,681.469.3347,1,28
747,3,681.469.6415,1,681.469.9951,1,20
748,3,681.469.2555,1,681.469.9722,1,30
749,3,681.469.2555,1,940.386.2494,2,31
750,3,681.469.2555,1,353.145.4306,3,35
751,3,681.469.2555,1,940.386.5860,2,1
752,3,681.469.2555,1,940.386.6876,2,42
753,3,681.469.2555,1,681.469.5012,1,30
754,3,681.469.2555,1,353.145.9029,3,21
755,3,681.469.2555,1,681.469.4840,1,30
756,3,681.469.2555,1,681.469.2049,1,1
757,3,681.469.2555,1,940.386.6876,2,1
758,3,681.469.3054,1,353.145.1968,3,24
759,3,681.469.3054,1,681.469.2663,1,31
760,3,681.469.3054,1,681.469.7087,1,26
761,3,681.469.3054,1,353.145.9029,3,21
762,3,681.469.3054,1,681.469.7087,1,31
763,3,681.469.3054,1,681.469.7188,1,19
764,3,681.469.4593,1,353.145.7916,3,16
765,3,681.469.4593,1,353.145.4306,3,19
766,3,681.469.4593,1,681.469.5704,1,19
767,3,681.469.4593,1,681.469.5102,1,25
768,3,681.469.4593,1,681.469.5704,1,23
769,3,681.469.4593,1,353.145.2037,3,1
770,3,681.469.4593,1,681.469.8025,1,29
771,3,681.469.2049,1,353.145.1968,3,27
772,3,681.469.2049,1,940.386.2494,2,33
773,3,681.469.2049,1,681.469.9951,1,18
774,3,681.469.2049,1,681.469.3347,1,1
775,3,681.469.2049,1,681.469.7576,1,17
776,3,681.469.2049,1,353.145.4761,3,1
777,3,681.469.2049,1,681.469.9951,1,24
778,3,681.469.7877,1,681.469.9722,1,1
779,3,681.469.7877,1,940.386.5914,2,15
780,3,681.469.7877,1,940.386.5860,2,21
781,3,681.469.7877,1,940.386.1402,2,22
782,3,681.469.1366,1,353.145.2037,3,32
783,3,681.469.1366,1,353.145.1669,3,1
784,3,681.469.1366,1,353.145.1968,3,29
785,3,681.469.2663,1,681.469.5012,1,27
786,3,681.469.2663,1,940.386.6876,2,23
787,3,681.469.2663,1,681.469.4840,1,15
788,3,681.469.2663,1,353.145.7916,3,20
789,3,681.469.2663,1,681.469.9336,1,34
790,3,681.469.2663,1,940.386.5914,2,1
791,3,681.469.2663,1,681.469.2555,1,1
792,3,681.469.4840,1,940.386.7033,2,1
793,3,681.469.4840,1,353.145.1968,3,27
794,3,681.469.4840,1,681.469.5012,1,28
795,3,681.469.4840,1,940.386.1402,2,25
796,3,681.469.4840,1,681.469.3054,1,33
797,3,681.469.4840,1,681.469.5102,1,22
798,3,681.469.4840,1,353.145.8454,3,18
799,3,681.469.1081,1,353.145.9242,3,17
800,3,681.469.1081,1,353.145.4306,3,37
801,3,681.469.1081,1,353.145.5686,3,1
802,3,681.469.1081,1,940.386.5914,2,30
803,3,681.469.1081,1,353.145.9453,3,26
804,3,681.469.1081,1,681.469.7188,1,22
805,3,681.469.1081,1,681.469.1366,1,24
806,3,681.469.7527,1,940.386.4189,2,1
807,3,681.469.7527,1,940.386.5914,2,27
808,3,681.469.7527,1,681.469.3347,1,35
809,3,681.469.1390,1,681.469.7188,1,1
810,3,681.469.1390,1,940.386.7033,2,31
811,3,681.469.1390,1,353.145.8406,3,35
812,3,681.469.1390,1,353.145.9242,3,1
813,3,681.469.1390,1,353.145.3797,3,1
814,3,681.469.1390,1,681.469.6415,1,1
815,3,681.469.5704,1,681.469.7087,1,21
816,3,681.469.5704,1,353.145.9029,3,1
817,3,681.469.5704,1,940.386.7033,2,30
818,3,681.469.5704,1,353.145.9453,3,18
819,3,681.469.5704,1,940.386.7868,2,25
820,3,681.469.9378,1,940.386.5914,2,22
821,3,681.469.9378,1,353.145.9453,3,1
822,3,681.469.9378,1,681.469.2926,1,29
823,3,681.469.9378,1,353.145.9029,3,21
824,3,681.469.9378,1,940.386.1402,2,1
825,3,681.469.9378,1,681.469.7576,1,19
826,3,681.469.9378,1,681.469.7527,1,1
827,3,681.469.2926,1,681.469.9336,1,1
828,3,681.469.2926,1,681.469.9378,1,27
829,3,681.469.2926,1,353.145.9453,3,18
830,3,681.469.2926,1,353.145.7916,3,1
831,3,681.469.2926,1,681.469.2663,1,1
832,3,681.469.2926,1,353.145.4306,3,1
833,3,681.469.2926,1,940.386.6876,2,27
834,3,681.469.2926,1,353.145.8175,3,1
835,3,681.469.2926,1,940.386.7033,2,23
836,3,681.469.2926,1,353.145.9453,3,15
837,3,681.469.2926,1,940.386.2494,2,16
838,3,681.469.9951,1,681.469.9378,1,22
839,3,681.469.9951,1,681.469.2926,1,1
840,3,681.469.9951,1,353.145.9029,3,17
841,3,681.469.9951,1,681.469.1390,1,34
842,3,681.469.9951,1,353.145.4306,3,21
843,3,681.469.9951,1,940.386.5860,2,32
844,3,681.469.9951,1,681.469.1390,1,11
845,3,681.469.9951,1,681.469.5599,1,16
846,3,681.469.9951,1,681.469.5102,1,1
847,3,681.469.5012,1,681.469.7527,1,27
848,3,681.469.5012,1,681.469.2663,1,20
849,3,681.469.5012,1,940.386.5860,2,15
850,3,681.469.5012,1,681.469.2049,1,22
851,3,681.469.5012,1,940.386.2494,2,26
852,3,681.469.3534,1,940.386.7868,2,25
853,3,681.469.3534,1,681.469.1081,1,32
854,3,681.469.3534,1,681.469.9336,1,18
855,3,681.469.3534,1,940.386.5860,2,26
856,3,681.469.3534,1,681.469.7576,1,1
857,3,681.469.3534,1,353.145.1968,3,26
858,3,681.469.3534,1,681.469.9722,1,1
859,3,681.469.3534,1,353.145.8406,3,33
860,3,681.469.3534,1,681.469.1366,1,1
861,3,681.469.9722,1,681.469.7188,1,23
862,3,681.469.9722,1,940.386.7868,2,1
863,3,681.469.9722,1,353.145.4644,3,28
864,3,681.469.9722,1,681.469.3347,1,18
865,3,681.469.7087,1,353.145.5686,3,42
866,3,681.469.7087,1,353.145.9029,3,24
867,3,681.469.7087,1,681.469.1081,1,16
868,3,681.469.7087,1,681.469.7188,1,20
869,3,681.469.7087,1,353.145.4644,3,1
870,3,681.469.8025,1,353.145.1303,3,33
871,3,681.469.8025,1,353.145.9242,3,1
872,3,681.469.7576,1,681.469.9336,1,28
873,3,681.469.7576,1,940.386.7868,2,19
874,3,681.469.7576,1,353.145.8454,3,23
875,3,681.469.7576,1,681.469.4720,1,16
876,3,681.469.1408,1,681.469.2049,1,49
877,3,681.469.1408,1,681.469.9378,1,19
878,3,681.469.1408,1,940.386.5914,2,1
879,3,681.469.1408,1,940.386.5860,2,32
880,3,681.469.7160,1,681.469.7188,1,26
881,3,681.469.7160,1,353.145.5686,3,19
882,3,681.469.7160,1,940.386.7868,2,24
883,3,681.469.7160,1,940.386.6876,2,30
884,3,681.469.7160,1,940.386.5914,2,23
885,3,681.469.7160,1,681.469.2926,1,1
886,3,681.469.7160,1,681.469.1081,1,38
887,3,681.469.7160,1,681.469.5012,1,23
888,3,681.469.7160,1,681.469.7576,1,21
889,3,940.386.7033,2,940.386.5860,2,12
890,3,940.386.7033,2,681.469.7527,1,29
891,3,940.386.7033,2,681.469.2663,1,18
892,3,940.386.7033,2,681.469.7087,1,22
893,3,940.386.7033,2,681.469.5102,1,24
894,3,940.386.7033,2,681.469.5102,1,29
895,3,940.386.7033,2,353.145.4644,3,1
896,3,940.386.7033,2,681.469.1081,1,1
897,3,940.386.7033,2,353.145.9453,3,28
898,3,940.386.7033,2,940.386.1402,2,22
899,3,940.386.5914,2,681.469.5012,1,35
900,3,940.386.5914,2,681.469.7576,1,19
901,3,940.386.5914,2,353.145.9029,3,27
902,3,940.386.5914,2,681.469.5704,1,1
903,3,940.386.5914,2,681.469.5012,1,30
904,3,940.386.5914,2,940.386.5860,2,22
905,3,940.386.7868,2,353.145.1669,3,19
906,3,940.386.7868,2,353.145.5686,3,18
907,3,940.386.7868,2,353.145.9029,3,19
908,3,940.386.7868,2,681.469.2926,1,1
909,3,940.386.7868,2,681.469.6415,1,35
910,3,940.386.1085,2,681.469.9336,1,30
911,3,940.386.1085,2,681.469.7576,1,24
912,3,940.386.1085,2,681.469.1390,1,32
913,3,940.386.1085,2,353.145.9453,3,30
914,3,940.386.1085,2,353.145.3797,3,19
915,3,940.386.1085,2,353.145.9242,3,24
916,3,940.386.1085,2,353.145.7916,3,1
917,3,940.386.1085,2,681.469.7188,1,22
918,3,940.386.2494,2,681.469.5102,1,1
919,3,940.386.2494,2,681.469.1366,1,1
920,3,940.386.2494,2,681.469.7527,1,20
921,3,940.386.2494,2,681.469.1390,1,25
922,3,940.386.2494,2,353.145.1968,3,27
923,3,940.386.2494,2,681.469.9951,1,20
924,3,940.386.2494,2,940.386.7033,2,1
925,3,940.386.6607,2,681.469.9722,1,19
926,3,940.386.6607,2,681.469.3347,1,24
927,3,940.386.6607,2,940.386.5914,2,15
928,3,940.386.6607,2,681.469.1366,1,19
929,3,940.386.6607,2,681.469.2926,1,1
930,3,940.386.6876,2,353.145.8175,3,1
931,3,940.386.6876,2,353.145.9242,3,22
932,3,940.386.6876,2,353.145.1968,3,24
933,3,940.386.6876,2,353.145.2037,3,1
934,3,940.386.6876,2,353.145.9029,3,25
935,3,940.386.6876,2,681.469.2049,1,24
936,3,940.386.6876,2,353.145.1968,3,1
937,3,940.386.6876,2,681.469.7188,1,1
938,3,940.386.4189,2,353.145.4306,3,1
939,3,940.386.4189,2,353.145.2037,3,1
940,3,940.386.4189,2,681.469.9722,1,1
941,3,940.386.1402,2,940.386.7033,2,29
942,3,940.386.1402,2,353.145.9029,3,24
943,3,940.386.1402,2,681.469.9722,1,26
944,3,940.386.1402,2,681.469.7087,1,1
945,3,940.386.5860,2,940.386.7033,2,1
946,3,940.386.5860,2,353.145.8454,3,20
947,3,940.386.5860,2,353.145.1968,3,20
948,3,940.386.5860,2,681.469.4840,1,23
949,3,940.386.5860,2,353.145.7916,3,26
950,3,940.386.5860,2,940.386.1402,2,16
951,3,940.386.5860,2,940.386.7868,2,29
952,3,353.145.5686,3,940.386.5914,2,21
953,3,353.145.5686,3,681.469.7188,1,30
954,3,353.145.5686,3,681.469.7087,1,26
955,3,353.145.5686,3,681.469.5704,1,16
956,3,353.145.5686,3,353.145.9029,3,1
957,3,353.145.5686,3,681.469.1081,1,20
958,3,353.145.4761,3,353.145.4644,3,1
959,3,353.145.4761,3,940.386.1085,2,35
960,3,353.145.4761,3,681.469.1081,1,22
961,3,353.145.4761,3,681.469.4840,1,35
962,3,353.145.4761,3,940.386.5914,2,26
963,3,353.145.4761,3,681.469.7527,1,24
964,3,353.145.4761,3,681.469.9951,1,25
965,3,353.145.4761,3,940.386.5860,2,17
966,3,353.145.4761,3,353.145.1968,3,29
967,3,353.145.4761,3,681.469.2663,1,1
968,3,353.145.9453,3,940.386.7868,2,1
969,3,353.145.9453,3,940.386.2494,2,1
970,3,353.145.6110,3,353.145.5686,3,21
971,3,353.145.6110,3,940.386.4189,2,15
972,3,353.145.6110,3,681.469.5012,1,23
973,3,353.145.6110,3,353.145.9029,3,37
974,3,353.145.6110,3,940.386.5860,2,1
975,3,353.145.6110,3,681.469.2663,1,1
976,3,353.145.6110,3,353.145.1968,3,26
977,3,353.145.6110,3,681.469.7188,1,43
978,3,353.145.6110,3,681.469.7087,1,23
979,3,353.145.8406,3,353.145.9474,3,30
980,3,353.145.8406,3,681.469.9951,1,1
981,3,353.145.8406,3,940.386.7033,2,21
982,3,353.145.8406,3,681.469.7188,1,29
983,3,353.145.8406,3,940.386.2494,2,27
984,3,353.145.9474,3,353.145.9242,3,17
985,3,353.145.9474,3,940.386.7868,2,1
986,3,353.145.9474,3,353.145.8454,3,28
987,3,353.145.9474,3,353.145.1968,3,29
988,3,353.145.9242,3,681.469.2663,1,30
989,3,353.145.9242,3,681.469.5102,1,1
990,3,353.145.9242,3,681.469.2926,1,23
991,3,353.145.1303,3,681.469.7087,1,27
992,3,353.145.1303,3,681.469.2926,1,44
993,3,353.145.1303,3,681.469.5102,1,18
994,3,353.145.1303,3,681.469.9951,1,21
995,3,353.145.1303,3,681.469.7087,1,19
996,3,353.145.3797,3,681.469.7576,1,31
997,3,353.145.3797,3,940.386.5914,2,1
998,3,353.145.3797,3,940.386.7033,2,1
999,3,353.145.3797,3,681.469.1081,1,22
1000,3,353.145.1968,3,681.469.1390,1,1
1001,3,353.145.1968,3,681.469.5102,1,27
1002,3,353.145.1968,3,681.469.2555,1,20
1003,3,353.145.1968,3,681.469.7527,1,27
1004,3,353.145.1968,3,681.469.9722,1,26
1005,3,353.145.1669,3,681.469.1081,1,20
1006,3,353.145.1669,3,681.469.1366,1,1
1007,3,353.145.1669,3,353.145.1968,3,1
1008,3,353.145.8454,3,353.145.2037,3,29
1009,3,353.145.8454,3,681.469.4840,1,1
1010,3,353.145.8454,3,353.145.9453,3,1
1011,3,353.145.8454,3,940.386.7868,2,31
1012,3,353.145.8454,3,353.145.9029,3,21
1013,3,353.145.8454,3,681.469.5012,1,35
1014,3,353.145.4306,3,353.145.9029,3,1
1015,3,353.145.4306,3,681.469.7188,1,29
1016,3,353.145.4306,3,681.469.9336,1,1
1017,3,353.145.4306,3,681.469.2049,1,1
1018,3,353.145.2037,3,681.469.1081,1,23
1019,3,353.145.2037,3,681.469.5704,1,25
1020,3,353.145.2037,3,681.469.2663,1,20
1021,3,353.145.2037,3,681.469.5102,1,32
1022,3,353.145.2037,3,681.469.2555,1,25
1023,3,353.145.8175,3,353.145.1669,3,1
1024,3,353.145.8175,3,681.469.1081,1,1
1025,3,353.145.8175,3,681.469.9336,1,22
1026,3,353.145.8175,3,940.386.4189,2,24
1027,3,353.145.8175,3,353.145.4761,3,35
1028,3,353.145.8175,3,353.145.9453,3,1
1029,3,353.145.8175,3,681.469.4840,1,18
1030,3,353.145.9029,3,353.145.4644,3,24
1031,3,353.145.9029,3,353.145.4761,3,21
1032,3,353.145.9029,3,681.469.7188,1,22
1033,3,353.145.9029,3,353.145.5686,3,29
1034,3,353.145.9029,3,681.469.9336,1,19
1035,3,353.145.9029,3,681.469.2663,1,1
1036,3,353.145.4644,3,353.145.8454,3,29
1037,3,353.145.4644,3,353.145.7916,3,1
1038,3,353.145.4644,3,681.469.1081,1,20
1039,3,353.145.4644,3,681.469.2555,1,1
1040,3,353.145.4644,3,940.386.7868,2,31
1041,3,353.145.4644,3,681.469.7576,1,23
1042,3,353.145.4644,3,353.145.1669,3,22
1043,3,353.145.4644,3,353.145.1968,3,26
1044,3,353.145.7916,3,681.469.2926,1,32
1045,3,353.145.7916,3,353.145.1669,3,36
1046,3,353.145.9066,3,681.469.5012,1,22
1047,3,353.145.9066,3,681.469.8025,1,22
1048,3,353.145.4769,3,681.469.5012,1,11
1049,3,353.145.4769,3,681.469.7576,1,27
1050,3,353.145.4769,3,940.386.4189,2,23
1051,3,353.145.4769,3,940.386.6876,2,30
1052,4,681.469.9336,1,940.386.1402,2,22
1053,4,681.469.9336,1,681.469.4593,1,19
1054,4,681.469.5599,1,353.145.9453,3,26
1055,4,681.469.5599,1,681.469.7188,1,25
1056,4,681.469.5599,1,353.145.3797,3,31
1057,4,681.469.5599,1,353.145.4644,3,18
1058,4,681.469.5599,1,681.469.3347,1,17
1059,4,681.469.5599,1,681.469.2663,1,24
1060,4,681.469.5599,1,353.145.4306,3,1
1061,4,681.469.5599,1,353.145.5686,3,50
1062,4,681.469.5599,1,353.145.4761,3,13
1063,4,681.469.5599,1,681.469.3347,1,16
1064,4,681.469.5599,1,940.386.7868,2,16
1065,4,681.469.7188,1,353.145.9029,3,20
1066,4,681.469.7188,1,681.469.9722,1,27
1067,4,681.469.7188,1,353.145.4306,3,31
1068,4,681.469.7188,1,681.469.4720,1,1
1069,4,681.469.7188,1,681.469.2049,1,17
1070,4,681.469.7188,1,940.386.1402,2,25
1071,4,681.469.3347,1,940.386.5860,2,15
1072,4,681.469.3347,1,353.145.7916,3,28
1073,4,681.469.3347,1,681.469.5704,1,26
1074,4,681.469.3347,1,681.469.8025,1,1
1075,4,681.469.3347,1,940.386.1402,2,22
1076,4,681.469.4720,1,940.386.7033,2,18
1077,4,681.469.4720,1,681.469.4840,1,20
1078,4,681.469.4720,1,353.145.3797,3,28
1079,4,681.469.4720,1,940.386.5914,2,1
1080,4,681.469.4720,1,353.145.8454,3,26
1081,4,681.469.4720,1,681.469.7188,1,28
1082,4,681.469.4720,1,681.469.2555,1,18
1083,4,681.469.4720,1,353.145.4769,3,21
1084,4,681.469.4720,1,681.469.9951,1,20
1085,4,681.469.4720,1,681.469.3347,1,31
1086,4,681.469.5102,1,681.469.9336,1,1
1087,4,681.469.5102,1,353.145.7916,3,22
1088,4,681.469.5102,1,940.386.1402,2,26
1089,4,681.469.5102,1,681.469.9336,1,22
1090,4,681.469.5102,1,353.145.2037,3,27
1091,4,681.469.5102,1,940.386.5914,2,22
1092,4,681.469.6415,1,353.145.1968,3,20
1093,4,681.469.6415,1,681.469.7576,1,19
1094,4,681.469.6415,1,353.145.4306,3,39
1095,4,681.469.6415,1,681.469.7576,1,16
1096,4,681.469.6415,1,940.386.7033,2,35
1097,4,681.469.6415,1,681.469.9336,1,30
1098,4,681.469.2555,1,681.469.6415,1,16
1099,4,681.469.2555,1,940.386.1402,2,1
1100,4,681.469.2555,1,681.469.9336,1,35
1101,4,681.469.2555,1,681.469.7576,1,17
1102,4,681.469.2555,1,353.145.2037,3,28
1103,4,681.469.2555,1,681.469.9951,1,23
1104,4,681.469.3054,1,681.469.7188,1,36
1105,4,681.469.3054,1,681.469.1390,1,24
1106,4,681.469.3054,1,681.469.9378,1,36
1107,4,681.469.3054,1,353.145.7916,3,25
1108,4,681.469.3054,1,681.469.7160,1,14
1109,4,681.469.3054,1,353.145.9474,3,23
1110,4,681.469.4593,1,353.145.3797,3,21
1111,4,681.469.4593,1,681.469.9951,1,32
1112,4,681.469.4593,1,940.386.5914,2,34
1113,4,681.469.4593,1,353.145.1968,3,30
1114,4,681.469.2049,1,353.145.8454,3,1
1115,4,681.469.2049,1,681.469.1390,1,16
1116,4,681.469.2049,1,353.145.7916,3,15
1117,4,681.469.2049,1,353.145.8406,3,27
1118,4,681.469.2049,1,353.145.8406,3,25
1119,4,681.469.2049,1,681.469.1390,1,28
1120,4,681.469.7877,1,940.386.2494,2,22
1121,4,681.469.7877,1,681.469.3347,1,24
1122,4,681.469.7877,1,353.145.4306,3,25
1123,4,681.469.7877,1,940.386.4189,2,33
1124,4,681.469.7877,1,353.145.3797,3,41
1125,4,681.469.7877,1,940.386.2494,2,29
1126,4,681.469.7877,1,681.469.1366,1,34
1127,4,681.469.7877,1,681.469.4720,1,20
1128,4,681.469.1366,1,353.145.1968,3,28
1129,4,681.469.1366,1,681.469.9722,1,1
1130,4,681.469.1366,1,681.469.9722,1,27
1131,4,681.469.1366,1,353.145.1968,3,1
1132,4,681.469.1366,1,681.469.2049,1,30
1133,4,681.469.2663,1,681.469.3054,1,30
1134,4,681.469.2663,1,940.386.2494,2,18
1135,4,681.469.2663,1,353.145.9029,3,27
1136,4,681.469.2663,1,353.145.5686,3,1
1137,4,681.469.2663,1,681.469.9951,1,18
1138,4,681.469.2663,1,681.469.7576,1,14
1139,4,681.469.2663,1,681.469.1408,1,33
1140,4,681.469.4840,1,940.386.4189,2,31
1141,4,681.469.4840,1,940.386.6876,2,28
1142,4,681.469.4840,1,681.469.2926,1,28
1143,4,681.469.1081,1,940.386.1085,2,17
1144,4,681.469.1081,1,353.145.3797,3,1
1145,4,681.469.1081,1,681.469.5102,1,29
1146,4,681.469.1081,1,353.145.9242,3,25
1147,4,681.469.1081,1,681.469.9722,1,26
1148,4,681.469.1081,1,681.469.4720,1,1
1149,4,681.469.7527,1,353.145.4761,3,1
1150,4,681.469.7527,1,353.145.4761,3,23
1151,4,681.469.7527,1,353.145.4644,3,22
1152,4,681.469.7527,1,353.145.4761,3,22
1153,4,681.469.7527,1,353.145.3797,3,1
1154,4,681.469.1390,1,681.469.5102,1,1
1155,4,681.469.1390,1,353.145.2037,3,21
1156,4,681.469.1390,1,681.469.7576,1,1
1157,4,681.469.1390,1,681.469.9951,1,1
1158,4,681.469.1390,1,940.386.5914,2,39
